275.355598090489,0.01,20.0,10.0,0.0,2.0,1.3,0.3,0.0,0.1,5.0
0.26847091334049905,0.01,10.0,600.0,0.0,3.0,1.3,0.3,3.0,0.1,4.0
0.8180904627591241,0.01,3.0,1500.0,0.0,3.0,1.3,0.3,3.0,0.1,4.0
1.2143596902156089,0.01,3.0,60.0,0.0,1.0,1.3,0.3,0.0,0.45,35.0
0.5684454218085147,0.01,4.5,250.0,0.0,2.0,1.3,0.3,0.0,0.45,35.0
0.5649849244757502,0.01,4.5,250.0,0.0,3.0,1.3,0.3,0.0,0.45,35.0
0.5649849244757502,0.01,4.5,250.0,0.0,3.0,1.3,0.3,0.0,0.45,35.0
0.5649849244757502,0.01,4.5,250.0,0.0,3.0,1.3,0.3,0.0,0.45,35.0
0.5649849244757502,0.01,4.5,250.0,0.0,3.0,1.3,0.3,0.0,0.45,35.0
0.5649849244757502,0.01,4.5,250.0,0.0,3.0,1.3,0.3,0.0,0.45,35.0
0.5649849244757502,0.01,4.5,250.0,0.0,3.0,1.3,0.3,0.0,0.45,35.0
1.883283081585834,0.01,2.0,400.0,0.0,10.0,1.3,0.3,3.0,0.25,40.0
1.883283081585834,0.01,2.0,400.0,0.0,10.0,1.3,0.3,3.0,0.25,40.0
4.531732762465225,0.01,2.0,400.0,0.0,10.0,1.3,0.3,3.0,0.25,40.0
1.555315284277927,0.01,2.0,400.0,0.0,10.0,1.3,0.3,3.0,0.25,40.0
1.555315284277927,0.01,2.0,400.0,0.0,10.0,1.3,0.3,3.0,0.25,40.0
1.555315284277927,0.01,2.0,400.0,0.0,10.0,1.3,0.3,3.0,0.25,40.0
1.555315284277927,0.01,2.0,400.0,0.0,10.0,1.3,0.3,3.0,0.25,40.0
0.6882364948918265,0.01,2.0,2000.0,0.0,20.0,1.3,0.3,1.0,0.25,4.0
0.6882364948918265,0.01,2.0,2000.0,0.0,20.0,1.3,0.3,1.0,0.25,4.0
9.17047212506468,0.01,1.3,4000.0,0.0,15.0,1.3,0.3,3.0,0.15,50.0
6.232568315573178,0.01,1.3,4000.0,0.0,15.0,1.3,0.3,3.0,0.15,50.0
1.7137162189073043,0.01,1.3,4000.0,0.0,15.0,1.3,0.3,3.0,0.15,50.0
